;artists;Title;Title language;Artist name language;Artist name language ISO;Artist name language FULL;Title language ISO;Title language FULL
154797;Georges Bizet,René Bianco,Leopold Simoneau,Orchestre des Concerts Lamoureux,Jean Fournet;"Les pêcheurs de perles, WD 13 / Act 1: ""Au fond du temple saint""";['fr', 'french'];['fr', 'french'];fr;french;fr;french
154821;Georges Bizet,Orchestre des Concerts Lamoureux,Jean Fournet;Les pêcheurs de perles: Prélude;['fr', 'french'];['fr', 'french'];fr;french;fr;french
155287;Cal Tjader;Tropicville;['fr', 'french'];['en', 'english'];en;english;fr;french
155314;Serge Gainsbourg;Cha cha cha du loup;['fr', 'french'];['fr', 'french'];fr;french;fr;french
155471;Pyotr Ilyich Tchaikovsky,Leonard Bernstein,New York Philharmonic;The Nutcracker Suite, Op. 71a, TH 35: IIb. Danses caractéristiques. Danse de la fée-dragée;['fr', 'french'];['en', 'english'];en;english;fr;french
155475;Don Shirley;Adieu Madraz;['fr', 'french'];['en', 'english'];en;english;fr;french
155588;Serge Gainsbourg;Requiem pour un twisteur;['fr', 'french'];['fr', 'french'];fr;french;fr;french
155672;Serge Gainsbourg;Quand tu t'y mets;['fr', 'french'];['fr', 'french'];fr;french;fr;french
155704;Françoise Hardy;Le premier bonheur du jour;['fr', 'french'];['fr', 'french'];fr;french;fr;french
155738;Coleman Hawkins Quartet;Quintessence;['fr', 'french'];['en', 'english'];en;english;fr;french
155743;Serge Gainsbourg;Chez les yé-yé;['fr', 'french'];['fr', 'french'];fr;french;fr;french
155821;Charles Aznavour;Le palais de nos chimères;['fr', 'french'];['fr', 'french'];fr;french;fr;french
155826;Charles Aznavour;Une enfant;['fr', 'french'];['fr', 'french'];fr;french;fr;french
155856;Jean Ferrat;Que serais-je sans toi;['fr', 'french'];['fr', 'french'];fr;french;fr;french
155865;Charles Aznavour;À ma fille;['fr', 'french'];['fr', 'french'];fr;french;fr;french
155993;Charles Aznavour;Parce que tu crois;['fr', 'french'];['fr', 'french'];fr;french;fr;french
156052;Nicole Croisille,Pierre Barouh;Un homme et une femme;['fr', 'french'];['fr', 'french'];fr;french;fr;french
156117;Duke Ellington;La Plus Belle Africaine - Live At Cote D'Azur, France, 7/28/1966;['fr', 'french'];['en', 'english'];en;english;fr;french
156143;Jacqueline Taieb;7 heures du matin;['fr', 'french'];['fr', 'french'];fr;french;fr;french
156191;Françoise Hardy;Où va la chance - Remasterisé en 2016;['fr', 'french'];['fr', 'french'];fr;french;fr;french
156456;Django Reinhardt,Quintette du Hot Club de France;Coquette;['fr', 'french'];['fr', 'french'];fr;french;fr;french
156489;Charles Aznavour;Mourir d'aimer;['fr', 'french'];['fr', 'french'];fr;french;fr;french
156506;Julien Clerc;Ce n'est rien;['fr', 'french'];['fr', 'french'];fr;french;fr;french
156663;Charles Strouse,Reid Shelton,Sandy Faison,Andrea McArdle,Laurie Beechman,Annie Ensemble,Peter Howard;Annie: N.Y.C;['fr', 'french'];['en', 'english'];en;english;fr;french
156868;Tom Waits;Semi Suite;['fr', 'french'];['en', 'english'];en;english;fr;french
156876;Tommy Olivencia y Su Orquesta,Chamaco Ramírez;Planté Bandera;['fr', 'french'];['es', 'spanish'];es;spanish;fr;french
156907;Cortex;Mary et Jeff;['fr', 'french'];['en', 'english'];en;english;fr;french
156978;Styx;Mademoiselle;['fr', 'french'];['en', 'english'];en;english;fr;french
157146;Styx;The Grand Finale;['fr', 'french'];['en', 'english'];en;english;fr;french
157430;Les Ya Toupas Du Zaire;Je Ne Bois Pas Beaucoup;['fr', 'french'];['fr', 'french'];fr;french;fr;french
157467;Supertramp;School - Live At Pavillon de Paris/1979;['fr', 'french'];['en', 'english'];en;english;fr;french
157468;France Gall;Il jouait du piano debout - Remasterisé en 2004;['fr', 'french'];['fr', 'french'];fr;french;fr;french
157865;Los Bukis;Las Musiqueras;['fr', 'french'];['es', 'spanish'];es;spanish;fr;french
157951;Renaud;Mistral gagnant;['fr', 'french'];['fr', 'french'];fr;french;fr;french
158054;Johnny Hallyday;Je te promets;['fr', 'french'];['fr', 'french'];fr;french;fr;french
158117;Robert Billig;"Finale ""Les Miserables""";['fr', 'french'];['de', 'german'];de;german;fr;french
158224;Jimmy Page;Prison Blues;['fr', 'french'];['en', 'english'];en;english;fr;french
158277;The D.O.C.;The Grand Finale;['fr', 'french'];['en', 'english'];en;english;fr;french
158317;Georges Brassens;Les copains d'abord;['fr', 'french'];['fr', 'french'];fr;french;fr;french
158319;Elmer Bernstein;Roses Montage;['fr', 'french'];['en', 'english'];en;english;fr;french
158399;Kwame And A New Beginning;Ownlee Eue;['fr', 'french'];['en', 'english'];en;english;fr;french
158443;Enzo Enzo;Les yeux ouverts;['fr', 'french'];['it', 'italian'];it;italian;fr;french
158596;Eartha Kitt;Je Cherche Un Homme;['fr', 'french'];['en', 'english'];en;english;fr;french
158857;Georges Bizet,Orchestre de Paris,Semyon Bychkov;Carmen Suite No.1: 5. Les toréadors;['fr', 'french'];['fr', 'french'];fr;french;fr;french
158994;Charles Aznavour,Richard Galliano,Eddie Louiss;She - Tous les visages de l’amour;['fr', 'french'];['en', 'english'];en;english;fr;french
159185;Lord Tariq,Peter Gunz;Déjà Vu (Uptown Baby);['fr', 'french'];['en', 'english'];en;english;fr;french
159282;Erik Satie,Orchestre Symphonique et Lyrique de Nancy,Jerome Kaltenbach;Mercure, Scene 1: La nuit;['fr', 'french'];['fr', 'french'];fr;french;fr;french
159286;Nightmares On Wax;Les Nuits;['fr', 'french'];['en', 'english'];en;english;fr;french
159564;Trick Pony;Pour Me;['fr', 'french'];['en', 'english'];en;english;fr;french
159724;The Shins;Saint Simon;['fr', 'french'];['en', 'english'];en;english;fr;french
159977;Edvard Grieg,Shani Diluka;Pièces Lyriques, Op. 47 No. 3: Mélodie;['fr', 'french'];['ml', 'malayalam'];ml;malayalam;fr;french
160079;Stacey Kent;Ces petits riens;['fr', 'french'];['en', 'english'];en;english;fr;french
160381;Pitbull;Bon, Bon;['fr', 'french'];['en', 'english'];en;english;fr;french
160482;C418;Oxygène;['fr', 'french'];['yo', 'yoruba'];yo;yoruba;fr;french
160837;Magic Man;Paris;['fr', 'french'];['en', 'english'];en;english;fr;french
160848;Rebelution;De-Stress;['fr', 'french'];['en', 'english'];en;english;fr;french
160905;Alan Walker;Spectre;['fr', 'french'];['en', 'english'];en;english;fr;french
161027;Frank Ocean;Solo (Reprise);['fr', 'french'];['en', 'english'];en;english;fr;french
161234;Videoclub;Amour plastique;['fr', 'french'];['es', 'spanish'];es;spanish;fr;french
161495;Frédéric Chopin,Alexandre Brailowsky;Trois écossaises, Op. 72 No. 3;['fr', 'french'];['fr', 'french'];fr;french;fr;french
161499;Frédéric Chopin,Samson François;12 études, Op. 25: No. 10 in B Minor;['fr', 'french'];['fr', 'french'];fr;french;fr;french
161512;Frédéric Chopin,Paul Badura-Skoda;12 études, Op. 10: No. 1 in C Major;['fr', 'french'];['pl', 'polish'];pl;polish;fr;french
161514;Frédéric Chopin,Samson François;12 études, Op. 25: No. 7 in C-Sharp Minor;['fr', 'french'];['fr', 'french'];fr;french;fr;french
161522;Frédéric Chopin,Arturo Benedetti Michelangeli;Sonate pour piano No. 2 in B-Flat Minor, Op. 35: III. Marche funèbre (Lento);['fr', 'french'];['co', 'corsican'];co;corsican;fr;french
161526;Frédéric Chopin,Claudio Arrau;Trois nouvelles études, B. 130: No. 1 in F Minor;['fr', 'french'];['en', 'english'];en;english;fr;french
161531;Frédéric Chopin,Samson François;12 études, Op. 25: No. 12 in C Minor;['fr', 'french'];['fr', 'french'];fr;french;fr;french
161538;Frédéric Chopin,Moritz Rosenthal;Trois nouvelles études, B. 130: No. 2 in A-Flat Major;['fr', 'french'];['en', 'english'];en;english;fr;french
161557;Mistinguett;Tout Ça C'est Pour Vous;['fr', 'french'];['en', 'english'];en;english;fr;french
161572;M. Malloire;Séduction;['fr', 'french'];['fr', 'french'];fr;french;fr;french
161646;Jeanne Aubert;Place Blanche;['fr', 'french'];['fr', 'french'];fr;french;fr;french
161656;Fréhel;Quand Il Joue De L'accordéon;['fr', 'french'];['fr', 'french'];fr;french;fr;french
161669;Christoph Willibald Gluck,National Symphony Orchestra New York,Walter Damrosch;Iphigenie en Tauride, Wq. 46: Tambourin - Gavotte - Chaconne - 1929 Recording;['fr', 'french'];['en', 'english'];en;english;fr;french
161721;Raquel Meller;La Violetera;['fr', 'french'];['fr', 'french'];fr;french;fr;french
161758;Igor Stravinsky,The Symphony Orchestra;Petrushka ‘Ballet Scenes’ Suite: II Le Tour de Passe-Passe;['fr', 'french'];['en', 'english'];en;english;fr;french
161762;Georges Milton;J'ai Ma Combine;['fr', 'french'];['en', 'english'];en;english;fr;french
161836;Claude Debussy,Georg Kulenkampff,Franz Rupp;Petite Suite, L. 65: 3. Menuet;['fr', 'french'];['zu', 'zulu'];zu;zulu;fr;french
161963;Nelson Eddy;Rose Marie;['fr', 'french'];['en', 'english'];en;english;fr;french
162052;Harald Mortensen;Anne Mari;['fr', 'french'];['da', 'danish'];da;danish;fr;french
162171;Claude Debussy,Roger Desormière/Choeurs Yvonne Gouverné/Orchestre Symphonique de Paris,Roger Desormiere,Orchestre Symphonique De Paris;Mélodies (2006 Digital Remaster), Chansons de Bilitis (Louÿs): La Flûte de Pan;['fr', 'french'];['fr', 'french'];fr;french;fr;french
162179;Claude Debussy,Roger Desormière/Choeurs Yvonne Gouverné/Orchestre Symphonique de Paris,Roger Desormiere,Orchestre Symphonique De Paris;Pelléas et Mélisande (2006 Digital Remaster), Act IV, Scene Two: Pelléas part ce soir (Golaud/Arkel/Mélisande);['fr', 'french'];['fr', 'french'];fr;french;fr;french
162184;Claude Debussy,Roger Desormière/Choeurs Yvonne Gouverné/Orchestre Symphonique de Paris,Roger Desormiere,Orchestre Symphonique De Paris;Pelléas et Mélisande (2006 Digital Remaster), Act IV, Scene Four: On dirait que ta voix a passé sur la mer au printemps! (Pelléas/Mélisande);['fr', 'french'];['fr', 'french'];fr;french;fr;french
162190;Claude Debussy,Roger Desormière/Choeurs Yvonne Gouverné/Orchestre Symphonique de Paris,Roger Desormiere,Orchestre Symphonique De Paris;Pelléas et Mélisande (2006 Digital Remaster), Act II, Scene Two: Il est vrai que (Golaud/Mélisande);['fr', 'french'];['fr', 'french'];fr;french;fr;french
162275;Claude Debussy,Oscar Levant;La plus que lente, L. 121;['fr', 'french'];['en', 'english'];en;english;fr;french
162297;Valery Zhelobinsky,Oscar Levant;Six Short Études, Op. 19 (Remastered): No. 1;['fr', 'french'];['ru', 'russian'];ru;russian;fr;french
162369;Maurice Ravel,Robert Casadesus;I. Prélude from Le Tombeau de Couperin;['fr', 'french'];['fr', 'french'];fr;french;fr;french
162420;AmaIia Rodriguez;"Barco Negro (Maë Preta) [From The Film: ""Les Amants Du Tage""]";['fr', 'french'];['en', 'english'];en;english;fr;french
162437;Claude Debussy,Robert Casadesus;Masques, L. 105;['fr', 'french'];['en', 'english'];en;english;fr;french
162443;Joseph Kosma,Fabien Loris;Gentils enfants - Version 1;['fr', 'french'];['fr', 'french'];fr;french;fr;french
162445;Claude Debussy,Robert Casadesus;Estampes, L. 100: 1. Pagodes;['fr', 'french'];['en', 'english'];en;english;fr;french
162457;Claude Debussy,Robert Casadesus,Gaby Casadesus;Six épigraphes antiques, L. 131: IV. Pour la danseuse aux crotales;['fr', 'french'];['en', 'english'];en;english;fr;french
162473;Igor Stravinsky,London Philharmonic Orchestra,Ernest Ansermet;The Firebird (L'oiseau de feu) - Suite (1919): Infernal Dance of King Kaschei;['fr', 'french'];['en', 'english'];en;english;fr;french
162501;Roggie Santos;La Vie En Rose;['fr', 'french'];['pt', 'portuguese'];pt;portuguese;fr;french
162502;Maurice Ravel,Pierre Monteux;Valses nobles et sentimentales, M. 61: VIII. Épilogue - Lent;['fr', 'french'];['fr', 'french'];fr;french;fr;french
162507;Antonio Bazzini,Jascha Heifetz,Concert Hall Orchestra,Unknown Artist;La ronde des lutins, Op. 25 (Live);['fr', 'french'];['en', 'english'];en;english;fr;french
162553;Suzy Delair;"Avec son tralala - BOF ""Quai des orfèvres""";['fr', 'french'];['en', 'english'];en;english;fr;french
162605;Édouard Lalo,Isaac Stern,Eugene Ormandy,Philadelphia Orchestra;Symphonie espagnole, Op. 21: V. Rondo. Allegro;['fr', 'french'];['en', 'english'];en;english;fr;french
162609;Maurice Ravel,Robert Casadesus,Gaby Casadesus;Ma mère l'Oye, M. 60: IV. Les entretiens de la Belle et de la Bête;['fr', 'french'];['fr', 'french'];fr;french;fr;french
162610;Maurice Ravel,Robert Casadesus;Le tombeau de Couperin, M. 68: VI. Toccata;['fr', 'french'];['fr', 'french'];fr;french;fr;french
162619;Maurice Ravel,Robert Casadesus;Le tombeau de Couperin, M. 68: I. Prélude;['fr', 'french'];['fr', 'french'];fr;french;fr;french
162651;Igor Stravinsky,Eugene Ormandy;Stravinsky: Le sacre du printemps (The Rite of Spring): Le sacre du printemps: The Adoration of the Earth: Adoration of the Earth (Wise Elder);['fr', 'french'];['en', 'english'];en;english;fr;french
162679;Claude Debussy,Jascha Heifetz;Sonata No. 3 in G Minor: Intermède: Fantasque et léger;['fr', 'french'];['en', 'english'];en;english;fr;french
162706;Igor Stravinsky,Michael Tilson Thomas;Le sacre du printemps (The Rite of Spring): Seconde partie: Le sacrifice (Part II: The Sacrifice): Danse sacrale (Sacrificial Dance);['fr', 'french'];['en', 'english'];en;english;fr;french
162722;Georges Garvarentz,Raymond Lefèvre;Les bonnes causes (1963) Verdict;['fr', 'french'];['fr', 'french'];fr;french;fr;french
162746;Veronica Gonzalez Day;Crie du coeur;['fr', 'french'];['en', 'english'];en;english;fr;french
162767;Lead Belly;Scrambled Egg Song (C'est Bon);['fr', 'french'];['en', 'english'];en;english;fr;french
162792;Alexander Scriabin,Pierre Monteux;"Symphony No. 4 in C Major, Op. 54 ""Le Poème de l'extase"": V. Lento";['fr', 'french'];['fr', 'french'];fr;french;fr;french
162798;Alexander Scriabin,Pierre Monteux;"Symphony No. 4 in C Major, Op. 54 ""Le Poème de l'extase"": I. Andante - Languido";['fr', 'french'];['fr', 'french'];fr;french;fr;french
162808;Veronica Gonzalez Day;La vie en rose;['fr', 'french'];['en', 'english'];en;english;fr;french
162817;Bourvil;Comme moi;['fr', 'french'];['fr', 'french'];fr;french;fr;french
162864;Sergei Prokofiev,Sigi Weissenberg;Suggestion Diabolique, Op. 4, No. 4;['fr', 'french'];['en', 'english'];en;english;fr;french
162909;André Breton,André Parinaud;La rupture avec Dada / Rencontres et ruptures;['fr', 'french'];['co', 'corsican'];co;corsican;fr;french
162932;André Breton,André Parinaud;Devant la guerre 14-18 / Les germes de l'aventure surréaliste;['fr', 'french'];['co', 'corsican'];co;corsican;fr;french
162983;Ernest Chausson,Pierre Monteux;Symphony in B-Flat Major, Op. 20: III. Animé - Très animé;['fr', 'french'];['fr', 'french'];fr;french;fr;french
163001;Georges Bizet,Fritz Reiner;Carmen: Act I: Voici l'ordre - partez;['fr', 'french'];['de', 'german'];de;german;fr;french
163022;Georges Bizet,Fritz Reiner;Carmen: Act IV: C'est toi! - C'est moi!;['fr', 'french'];['de', 'german'];de;german;fr;french
163024;Jean Cocteau,André Parinaud;Proust / La poésie du sport et de la boxe;['fr', 'french'];['co', 'corsican'];co;corsican;fr;french
163025;Charles Gounod,Jussi Björling,Renato Cellini;"Faust, Act III: ""Salut, demeure chaste et pure""";['fr', 'french'];['co', 'corsican'];co;corsican;fr;french
163053;"Claude Debussy,Helene Bouvier', ""L'Orchestre de la Suisse Romande"", 'Ernest Ansermet";"Pelléas et Mélisande, L.88 / Act 1: ""Voici ce qu'il écrit à son frère""";['fr', 'french'];['fr', 'french'];fr;french;fr;french
163118;François Mauriac,Jean Amrouche;Naissance de ses personnages;['fr', 'french'];['fr', 'french'];fr;french;fr;french
163120;"Claude Debussy,Pierre Mollet,Suzanne Danco', ""L'Orchestre de la Suisse Romande"", 'Ernest Ansermet";"Pelléas et Mélisande, L.88 / Act 3: ""Je les tiens dans les mains""";['fr', 'french'];['fr', 'french'];fr;french;fr;french
163128;François Mauriac,Jean Amrouche;La période du Bœuf sur le toit;['fr', 'french'];['fr', 'french'];fr;french;fr;french
163141;Claude Debussy,Walter Gieseking;Debussy: Images, Book 1, L. 105, L. 110: III. Mouvement;['fr', 'french'];['en', 'english'];en;english;fr;french
163177;Yves Montand;A Paris - Récital au Théâtre de L'etoile;['fr', 'french'];['fr', 'french'];fr;french;fr;french
163182;Philippe Gerard;Les Nourritures Terrestres;['fr', 'french'];['lb', 'luxembourgish'];lb;luxembourgish;fr;french
163211;Georges Bizet,Choeurs Elisabeth Brasseur,Orchestre des Concerts Lamoureux,Jean Fournet;"Les pêcheurs de perles / Act 1: No.1 Introduction: a) Choeur: ""Sur la grève en feu""";['fr', 'french'];['fr', 'french'];fr;french;fr;french
163251;Georges Bizet,René Bianco,Leopold Simoneau,Choeurs Elisabeth Brasseur,Orchestre des Concerts Lamoureux,Jean Fournet;"Les pêcheurs de perles / Act 1: No.1 Introduction: b) Scène et Choeur: ""Amis, interrompez vos danses""";['fr', 'french'];['fr', 'french'];fr;french;fr;french
163265;Jean Cocteau;Les Anges Maladroits;['fr', 'french'];['fr', 'french'];fr;french;fr;french
163273;Édouard Lalo,Jascha Heifetz,William Steinberg;Symphonie espagnole, Op. 21: Rondo: Allegro;['fr', 'french'];['en', 'english'];en;english;fr;french
163626;Nat King Cole;Cherchez La Femme;['fr', 'french'];['en', 'english'];en;english;fr;french
163722;Duke Ellington;Grace Valse;['fr', 'french'];['en', 'english'];en;english;fr;french
163723;Marcel Amont;Bleu blanc blond;['fr', 'french'];['fr', 'french'];fr;french;fr;french
163895;Serge Gainsbourg;Les amours perdues;['fr', 'french'];['fr', 'french'];fr;french;fr;french
163909;Les Chats Sauvages,Dick Rivers;C'est pas sérieux;['fr', 'french'];['fr', 'french'];fr;french;fr;french
163993;Serge Gainsbourg;Les goémons;['fr', 'french'];['fr', 'french'];fr;french;fr;french
164101;Jean Ferrat;C'est beau la vie;['fr', 'french'];['fr', 'french'];fr;french;fr;french
164227;"Georges Bizet,Maria Callas,Nicolai Gedda', ""Orchestre de l'Opéra National de Paris"", 'Georges Prêtre', ""Orchestre du Théâtre National de l'Opéra Paris"", 'Paris Opera Orchestra";"Bizet: Carmen, WD 31, Act 1 Scene 10: No. 10, Séguedille et Duo, ""Près des remparts de Séville"" (Carmen, Don José)";['fr', 'french'];['fr', 'french'];fr;french;fr;french
164444;Francis Lai;Plus fort que nous - Instrumental;['fr', 'french'];['zh-CN', 'chinese (simplified)'];zh-CN;chinese (simplified);fr;french
164510;Richard Anthony;Aranjuez mon amour;['fr', 'french'];['en', 'english'];en;english;fr;french
164593;Jacques Dutronc;La métaphore;['fr', 'french'];['fr', 'french'];fr;french;fr;french
164616;Joni Mitchell;Nathan La Franeer;['fr', 'french'];['en', 'english'];en;english;fr;french
164620;Françoise Hardy;À quoi ça sert - Remasterisé en 2016;['fr', 'french'];['fr', 'french'];fr;french;fr;french
